path	node	rank
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Cyrtophoria;Aporthotrochilia	Aporthotrochilia	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Cyrtophoria;Chilodonella	Chilodonella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Cyrtophoria;Chlamydodon	Chlamydodon	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Cyrtophoria;Dysteria	Dysteria	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Cyrtophoria;Hartmannula	Hartmannula	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Cyrtophoria;Heterohartmannula	Heterohartmannula	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Cyrtophoria;Microxysma	Microxysma	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Cyrtophoria;Paracyrtophoron	Paracyrtophoron	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Cyrtophoria;Trichopodiella	Trichopodiella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Cyrtophoria;Trithigmostoma	Trithigmostoma	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Cyrtophoria;Trochilia	Trochilia	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Cyrtophoria;Trochilioides	Trochilioides	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Hypocoma	Hypocoma	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Suctoria	Suctoria	subfamily
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Suctoria;Acineta	Acineta	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Suctoria;BOLA439	BOLA439	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Suctoria;Discophrya	Discophrya	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Suctoria;Ephelota	Ephelota	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Suctoria;Heliophrya	Heliophrya	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Phyllopharyngea;Suctoria;Tokophrya	Tokophrya	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Plagiopylea	Plagiopylea	family
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Plagiopylea;Odontostomatida	Odontostomatida	subfamily
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Plagiopylea;Odontostomatida;Epalxella	Epalxella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Plagiopylea;Plagiopylida	Plagiopylida	subfamily
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Plagiopylea;Plagiopylida;FV36-2C12	FV36-2C12	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Plagiopylea;Plagiopylida;Lechriopyla	Lechriopyla	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Plagiopylea;Plagiopylida;Parasonderia	Parasonderia	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Plagiopylea;Plagiopylida;Plagiopyla	Plagiopyla	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Plagiopylea;Plagiopylida;RM1-SG02	RM1-SG02	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Plagiopylea;Plagiopylida;Trimyema	Trimyema	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Prostomatea	Prostomatea	family
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Prostomatea;Coleps	Coleps	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Prostomatea;Cryptocaryon	Cryptocaryon	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Prostomatea;Levicoleps	Levicoleps	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Prostomatea;Placus	Placus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Prostomatea;Prorodon	Prorodon	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Prostomatea;Spathidiopsis	Spathidiopsis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Conthreep;Prostomatea;Tiarina	Tiarina	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea	Litostomatea	order
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria	Haptoria	family
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Amphileptus	Amphileptus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Apobryophyllum	Apobryophyllum	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Arcuospathidium	Arcuospathidium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Balantidion	Balantidion	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Chaenea	Chaenea	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Didinium	Didinium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Dileptus	Dileptus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Enchelys	Enchelys	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Epiphyllum	Epiphyllum	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Hemiophrys	Hemiophrys	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Homalozoon	Homalozoon	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Lacrymaria	Lacrymaria	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Lagynophrya	Lagynophrya	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Litonotus	Litonotus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Loxophyllum	Loxophyllum	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Pelagodileptus	Pelagodileptus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Phialina	Phialina	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Protospathidium	Protospathidium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Spathidium	Spathidium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Teuthophrys	Teuthophrys	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;Trachelotractus	Trachelotractus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Haptoria;uncultured	uncultured	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Mesodiniidae	Mesodiniidae	family
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Mesodiniidae;FV18-2A2	FV18-2A2	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Mesodiniidae;Mesodinium	Mesodinium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Mesodiniidae;Myrionecta	Myrionecta	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Mesodiniidae;uncultured	uncultured	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia	Trichostomatia	family
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Alloiozona	Alloiozona	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Amylovorax	Amylovorax	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Balantidium	Balantidium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Bandia	Bandia	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Bitricha	Bitricha	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Blepharocorys	Blepharocorys	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Bundleia	Bundleia	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Buxtonella	Buxtonella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Cochliatoxum	Cochliatoxum	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Cycloposthium	Cycloposthium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Dasytricha	Dasytricha	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Diplodinium	Diplodinium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Diploplastron	Diploplastron	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Ditoxum	Ditoxum	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Enoploplastron	Enoploplastron	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Entodinium	Entodinium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Eremoplastron	Eremoplastron	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Eudiplodinium	Eudiplodinium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Gassovskiella	Gassovskiella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Helicozoster	Helicozoster	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Isotricha	Isotricha	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Latteuria	Latteuria	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Macropodinium	Macropodinium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Metadinium	Metadinium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Ophryoscolex	Ophryoscolex	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Paraisotricha	Paraisotricha	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Polycosta	Polycosta	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Polydiniella	Polydiniella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Polyplastron	Polyplastron	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Prorodonopsis	Prorodonopsis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Raabena	Raabena	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Spirodinium	Spirodinium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Triadinium	Triadinium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Triplumaria	Triplumaria	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;Troglodytella	Troglodytella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Litostomatea;Trichostomatia;uncultured	uncultured	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea	Spirotrichea	order
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia	Choreotrichia	family
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Amphorellopsis	Amphorellopsis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Amphorides	Amphorides	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Codonella	Codonella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Codonellopsis	Codonellopsis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Cymatocylis	Cymatocylis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Epiplocyloides	Epiplocyloides	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Eutintinnus	Eutintinnus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Favella	Favella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Helicostomella	Helicostomella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Metacylis	Metacylis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Pelagostrobilidium	Pelagostrobilidium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Rimostrombidium	Rimostrombidium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Salpingella	Salpingella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Stenosemella	Stenosemella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Strobilidium	Strobilidium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Strombidinopsis	Strombidinopsis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Tintinnidium	Tintinnidium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Tintinnopsis	Tintinnopsis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;uncultured	uncultured	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Choreotrichia;Xystonella	Xystonella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Euplotia	Euplotia	family
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Euplotia;Apodiophrys	Apodiophrys	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Euplotia;Aspidisca	Aspidisca	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Euplotia;Certesia	Certesia	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Euplotia;Diophrys	Diophrys	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Euplotia;Discocephalus	Discocephalus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Euplotia;Euplotes	Euplotes	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Euplotia;Euplotidium	Euplotidium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Euplotia;Gastrocirrhus	Gastrocirrhus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Euplotia;Paradiophrys	Paradiophrys	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Euplotia;Prodiscocephalus	Prodiscocephalus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia	Hypotrichia	family
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Amphisiella	Amphisiella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Anteholosticha	Anteholosticha	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Apogastrostyla	Apogastrostyla	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Apokeronopsis	Apokeronopsis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Cyrtohymena	Cyrtohymena	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Diaxonella	Diaxonella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Epiclintes	Epiclintes	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Gonostomum	Gonostomum	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Halteria	Halteria	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Hemicycliostyla	Hemicycliostyla	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Hemiurosoma	Hemiurosoma	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Histriculus	Histriculus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Holosticha	Holosticha	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Meseres	Meseres	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Metaurostylopsis	Metaurostylopsis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Monocoronella	Monocoronella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Neokeronopsis	Neokeronopsis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Neourostylopsis	Neourostylopsis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Onychodromopsis	Onychodromopsis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Onychodromus	Onychodromus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Orthamphisiella	Orthamphisiella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Oxytricha	Oxytricha	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Parabirojimia	Parabirojimia	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Parabistichella	Parabistichella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Parasterkiella	Parasterkiella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Paraurostyla	Paraurostyla	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Paruroleptus	Paruroleptus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Pattersoniella	Pattersoniella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Perisincirra	Perisincirra	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Plagiotoma	Plagiotoma	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Pleurotricha	Pleurotricha	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Ponturostyla	Ponturostyla	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Psammomitra	Psammomitra	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Pseudoamphisiella	Pseudoamphisiella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Pseudokeronopsis	Pseudokeronopsis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Pseudouroleptus	Pseudouroleptus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Pseudourostyla	Pseudourostyla	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Rigidothrix	Rigidothrix	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Spirotrachelostyla	Spirotrachelostyla	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Steinia	Steinia	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Sterkiella	Sterkiella	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Strongylidium	Strongylidium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Stylonychia	Stylonychia	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Tetmemena	Tetmemena	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Thigmokeronopsis	Thigmokeronopsis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Trachelostyla	Trachelostyla	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Tunicothrix	Tunicothrix	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;uncultured	uncultured	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Uroleptopsis	Uroleptopsis	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Uroleptus	Uroleptus	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Uronychia	Uronychia	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Urospinula	Urospinula	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Hypotrichia;Urostyla	Urostyla	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Licnophoria	Licnophoria	family
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Licnophoria;Licnophora	Licnophora	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Oligotrichia	Oligotrichia	family
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Oligotrichia;Laboea	Laboea	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Oligotrichia;Omegastrombidium	Omegastrombidium	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Oligotrichia;Pseudotontonia	Pseudotontonia	genus
Eukaryota;SAR;Alveolata;Ciliophora;Intramacronucleata;Spirotrichea;Oligotrichia;Strombidium	Strombidium	genus
